,cand_nm,economic_region,contb_receipt_dt_format,contb_receipt_amt
1593,"Obama, Barack",Plains,2012-07-06 00:00:00,-625.0
1594,"Obama, Barack",Plains,2012-07-09 00:00:00,-425.0
1595,"Obama, Barack",Plains,2012-07-10 00:00:00,-70.0
1596,"Obama, Barack",Plains,2012-07-13 00:00:00,-1054.0
1597,"Obama, Barack",Plains,2012-07-16 00:00:00,-1150.0
1598,"Obama, Barack",Plains,2012-07-17 00:00:00,-300.0
1599,"Obama, Barack",Plains,2012-07-20 00:00:00,-439.0
1600,"Obama, Barack",Plains,2012-07-21 00:00:00,-210.0
1601,"Obama, Barack",Plains,2012-07-23 00:00:00,-250.0
1602,"Obama, Barack",Plains,2012-07-25 00:00:00,-50.0
1603,"Obama, Barack",Plains,2012-07-26 00:00:00,-500.0
1604,"Obama, Barack",Plains,2012-07-27 00:00:00,-686.0
1605,"Obama, Barack",Plains,2012-07-28 00:00:00,-500.0
1606,"Obama, Barack",Plains,2012-07-29 00:00:00,-5000.0
1607,"Obama, Barack",Plains,2012-07-30 00:00:00,-445.0
1608,"Obama, Barack",Plains,2012-07-31 00:00:00,-750.0
1609,"Obama, Barack",Plains,2012-08-01 00:00:00,-110.0
1610,"Obama, Barack",Plains,2012-08-03 00:00:00,-312.0
1611,"Obama, Barack",Plains,2012-08-06 00:00:00,-727.0
1612,"Obama, Barack",Plains,2012-08-07 00:00:00,-20.0
1613,"Obama, Barack",Plains,2012-08-08 00:00:00,-180.0
1614,"Obama, Barack",Plains,2012-08-09 00:00:00,-250.0
1615,"Obama, Barack",Plains,2012-08-10 00:00:00,-100.0
1616,"Obama, Barack",Plains,2012-08-13 00:00:00,-50.0
1617,"Obama, Barack",Plains,2012-08-14 00:00:00,-135.0
1618,"Obama, Barack",Plains,2012-08-18 00:00:00,-135.0
1619,"Obama, Barack",Plains,2012-08-20 00:00:00,-425.0
1620,"Obama, Barack",Plains,2012-08-21 00:00:00,-480.0
1621,"Obama, Barack",Plains,2012-08-22 00:00:00,-750.0
1622,"Obama, Barack",Plains,2012-08-23 00:00:00,-3500.0
1623,"Obama, Barack",Plains,2012-08-24 00:00:00,-840.0
1624,"Obama, Barack",Plains,2012-08-27 00:00:00,-2010.0
1625,"Obama, Barack",Plains,2012-08-28 00:00:00,-536.0
1626,"Obama, Barack",Plains,2012-08-31 00:00:00,-2415.0
1627,"Obama, Barack",Plains,2012-09-03 00:00:00,-1060.0
1628,"Obama, Barack",Plains,2012-09-04 00:00:00,-220.0
1629,"Obama, Barack",Plains,2012-09-05 00:00:00,-485.0
1630,"Obama, Barack",Plains,2012-09-06 00:00:00,-321.25
1631,"Obama, Barack",Plains,2012-09-07 00:00:00,-242.0
1632,"Obama, Barack",Plains,2012-09-10 00:00:00,-3287.95
1633,"Obama, Barack",Plains,2012-09-11 00:00:00,-4240.0
1634,"Obama, Barack",Plains,2012-09-12 00:00:00,-1200.0
1635,"Obama, Barack",Plains,2012-09-13 00:00:00,-251.0
1636,"Obama, Barack",Plains,2012-09-14 00:00:00,-584.0
1637,"Obama, Barack",Plains,2012-09-17 00:00:00,-375.0
1638,"Obama, Barack",Plains,2012-09-18 00:00:00,-2738.0
1639,"Obama, Barack",Plains,2012-09-19 00:00:00,-6759.0
1640,"Obama, Barack",Plains,2012-09-20 00:00:00,-87.0
1641,"Obama, Barack",Plains,2012-09-21 00:00:00,-250.0
1642,"Obama, Barack",Plains,2012-09-22 00:00:00,-1160.0
1643,"Obama, Barack",Plains,2012-09-24 00:00:00,-4766.0
1644,"Obama, Barack",Plains,2012-09-25 00:00:00,-7231.0
1645,"Obama, Barack",Plains,2012-09-26 00:00:00,-250.0
1646,"Obama, Barack",Plains,2012-09-27 00:00:00,-176.0
1647,"Obama, Barack",Plains,2012-09-28 00:00:00,-800.0
1648,"Obama, Barack",Plains,2012-09-30 00:00:00,-4570.8
1649,"Obama, Barack",Plains,2012-10-01 00:00:00,-1665.0
1650,"Obama, Barack",Plains,2012-10-02 00:00:00,-525.0
1651,"Obama, Barack",Plains,2012-10-03 00:00:00,-2675.0
1652,"Obama, Barack",Plains,2012-10-04 00:00:00,-231.0
1653,"Obama, Barack",Plains,2012-10-05 00:00:00,-375.0
1654,"Obama, Barack",Plains,2012-10-08 00:00:00,-3527.75
1655,"Obama, Barack",Plains,2012-10-09 00:00:00,-1155.0
1656,"Obama, Barack",Plains,2012-10-10 00:00:00,-342.0
1657,"Obama, Barack",Plains,2012-10-11 00:00:00,-967.0
1658,"Obama, Barack",Plains,2012-10-12 00:00:00,-1110.0
1659,"Obama, Barack",Plains,2012-10-13 00:00:00,-910.0
1660,"Obama, Barack",Plains,2012-10-15 00:00:00,-4380.0
1661,"Obama, Barack",Plains,2012-10-16 00:00:00,-875.0
1662,"Obama, Barack",Plains,2012-10-17 00:00:00,-1285.0
1663,"Obama, Barack",Plains,2012-10-18 00:00:00,-3817.0
1664,"Obama, Barack",Plains,2012-10-19 00:00:00,-1072.0
1665,"Obama, Barack",Plains,2012-10-22 00:00:00,-942.0
1666,"Obama, Barack",Plains,2012-10-23 00:00:00,-8355.0
1667,"Obama, Barack",Plains,2012-10-24 00:00:00,-800.0
1668,"Obama, Barack",Plains,2012-10-25 00:00:00,-9165.0
1669,"Obama, Barack",Plains,2012-10-26 00:00:00,-2583.0
1670,"Obama, Barack",Plains,2012-10-27 00:00:00,-10.0
1671,"Obama, Barack",Plains,2012-10-28 00:00:00,-30.0
1672,"Obama, Barack",Plains,2012-10-29 00:00:00,-4719.0
1673,"Obama, Barack",Plains,2012-10-30 00:00:00,-1048.0
1674,"Obama, Barack",Plains,2012-10-31 00:00:00,-498.0
1675,"Obama, Barack",Plains,2012-11-01 00:00:00,-1480.0
1676,"Obama, Barack",Plains,2012-11-02 00:00:00,-1945.0
1677,"Obama, Barack",Plains,2012-11-03 00:00:00,-1200.0
1678,"Obama, Barack",Plains,2012-11-05 00:00:00,-14506.5
1679,"Obama, Barack",Plains,2012-11-06 00:00:00,-2741.0
1680,"Obama, Barack",Plains,2012-11-08 00:00:00,-1090.0
1681,"Obama, Barack",Plains,2012-11-09 00:00:00,-555.0
1682,"Obama, Barack",Plains,2012-11-10 00:00:00,-100.0
1683,"Obama, Barack",Plains,2012-11-12 00:00:00,-100.0
1684,"Obama, Barack",Plains,2012-11-13 00:00:00,-975.0
1685,"Obama, Barack",Plains,2012-11-14 00:00:00,-2401.0
1686,"Obama, Barack",Plains,2012-11-15 00:00:00,-9175.5
1687,"Obama, Barack",Plains,2012-11-16 00:00:00,-3643.5
1688,"Obama, Barack",Plains,2012-11-17 00:00:00,-100.0
1689,"Obama, Barack",Plains,2012-11-19 00:00:00,-3960.0
1690,"Obama, Barack",Plains,2012-11-20 00:00:00,-595.0
1691,"Obama, Barack",Plains,2012-11-21 00:00:00,-2482.5
1692,"Obama, Barack",Plains,2012-11-22 00:00:00,-500.0
1693,"Obama, Barack",Plains,2012-11-23 00:00:00,-650.0
1694,"Obama, Barack",Plains,2012-11-26 00:00:00,-2270.0
1695,"Obama, Barack",Plains,2012-11-27 00:00:00,-1100.0
1696,"Obama, Barack",Plains,2012-11-28 00:00:00,-535.37
1697,"Obama, Barack",Plains,2012-11-29 00:00:00,-907.0
1698,"Obama, Barack",Plains,2012-11-30 00:00:00,-805.0
1699,"Obama, Barack",Plains,2012-12-03 00:00:00,-525.0
1700,"Obama, Barack",Plains,2012-12-04 00:00:00,-735.0
1701,"Obama, Barack",Plains,2012-12-05 00:00:00,-1901.0
1702,"Obama, Barack",Plains,2012-12-06 00:00:00,-95.0
1703,"Obama, Barack",Plains,2012-12-07 00:00:00,-5050.0
1704,"Obama, Barack",Plains,2012-12-08 00:00:00,-250.0
1705,"Obama, Barack",Plains,2012-12-10 00:00:00,-2960.0
1706,"Obama, Barack",Plains,2012-12-11 00:00:00,-2762.0
1707,"Obama, Barack",Plains,2012-12-12 00:00:00,-85.0
1708,"Obama, Barack",Plains,2012-12-13 00:00:00,-1360.0
1709,"Obama, Barack",Plains,2012-12-14 00:00:00,-200.0
1710,"Obama, Barack",Plains,2012-12-18 00:00:00,-430.0
1711,"Obama, Barack",Plains,2012-12-20 00:00:00,-135.0
1712,"Obama, Barack",Plains,2012-12-21 00:00:00,-100.0
1713,"Obama, Barack",Plains,2012-12-22 00:00:00,-150.0
1714,"Obama, Barack",Plains,2012-12-24 00:00:00,-3260.0
1715,"Obama, Barack",Plains,2012-12-26 00:00:00,-770.0
1716,"Obama, Barack",Plains,2012-12-31 00:00:00,-20064.0
1717,"Obama, Barack",Rocky Mountain,2011-04-26 00:00:00,-612.0
1718,"Obama, Barack",Rocky Mountain,2011-05-04 00:00:00,-500.0
1719,"Obama, Barack",Rocky Mountain,2011-05-07 00:00:00,-100.0
1720,"Obama, Barack",Rocky Mountain,2011-05-19 00:00:00,-100.0
1721,"Obama, Barack",Rocky Mountain,2011-06-08 00:00:00,-819.0
1722,"Obama, Barack",Rocky Mountain,2011-06-27 00:00:00,-5950.0
1723,"Obama, Barack",Rocky Mountain,2011-06-29 00:00:00,-4661.11
1724,"Obama, Barack",Rocky Mountain,2011-06-30 00:00:00,-4600.0
1725,"Obama, Barack",Rocky Mountain,2011-07-04 00:00:00,-500.0
1726,"Obama, Barack",Rocky Mountain,2011-07-07 00:00:00,-990.0
1727,"Obama, Barack",Rocky Mountain,2011-07-12 00:00:00,-1000.0
1728,"Obama, Barack",Rocky Mountain,2011-07-21 00:00:00,-600.0
1729,"Obama, Barack",Rocky Mountain,2011-08-01 00:00:00,-100.0
1730,"Obama, Barack",Rocky Mountain,2011-08-08 00:00:00,-150.0
1731,"Obama, Barack",Rocky Mountain,2011-08-10 00:00:00,-1000.0
1732,"Obama, Barack",Rocky Mountain,2011-08-11 00:00:00,-75.0
1733,"Obama, Barack",Rocky Mountain,2011-08-22 00:00:00,-345.0
1734,"Obama, Barack",Rocky Mountain,2011-08-24 00:00:00,-100.0
1735,"Obama, Barack",Rocky Mountain,2011-09-07 00:00:00,-975.0
1736,"Obama, Barack",Rocky Mountain,2011-09-16 00:00:00,-500.0
1737,"Obama, Barack",Rocky Mountain,2011-09-21 00:00:00,-814.0
1738,"Obama, Barack",Rocky Mountain,2011-09-22 00:00:00,-500.0
1739,"Obama, Barack",Rocky Mountain,2011-09-30 00:00:00,-200.0
1740,"Obama, Barack",Rocky Mountain,2011-10-08 00:00:00,-10.0
1741,"Obama, Barack",Rocky Mountain,2011-10-10 00:00:00,-6485.0
1742,"Obama, Barack",Rocky Mountain,2011-10-13 00:00:00,-450.0
1743,"Obama, Barack",Rocky Mountain,2011-10-14 00:00:00,-200.0
1744,"Obama, Barack",Rocky Mountain,2011-10-31 00:00:00,-600.0
1745,"Obama, Barack",Rocky Mountain,2011-11-03 00:00:00,-700.0
1746,"Obama, Barack",Rocky Mountain,2011-11-08 00:00:00,-1000.0
1747,"Obama, Barack",Rocky Mountain,2011-11-29 00:00:00,-575.0
1748,"Obama, Barack",Rocky Mountain,2011-12-02 00:00:00,-100.0
1749,"Obama, Barack",Rocky Mountain,2011-12-20 00:00:00,-1030.0
1750,"Obama, Barack",Rocky Mountain,2011-12-21 00:00:00,-1700.0
1751,"Obama, Barack",Rocky Mountain,2012-01-01 00:00:00,-250.0
1752,"Obama, Barack",Rocky Mountain,2012-01-03 00:00:00,-100.0
1753,"Obama, Barack",Rocky Mountain,2012-01-05 00:00:00,-1000.0
1754,"Obama, Barack",Rocky Mountain,2012-01-06 00:00:00,-928.0
1755,"Obama, Barack",Rocky Mountain,2012-01-21 00:00:00,-1003.0
1756,"Obama, Barack",Rocky Mountain,2012-02-14 00:00:00,-1236.0
1757,"Obama, Barack",Rocky Mountain,2012-02-15 00:00:00,-2250.0
1758,"Obama, Barack",Rocky Mountain,2012-02-16 00:00:00,-250.0
1759,"Obama, Barack",Rocky Mountain,2012-02-17 00:00:00,-1000.0
1760,"Obama, Barack",Rocky Mountain,2012-03-06 00:00:00,-5.0
1761,"Obama, Barack",Rocky Mountain,2012-03-07 00:00:00,-2500.0
1762,"Obama, Barack",Rocky Mountain,2012-03-09 00:00:00,-1000.0
1763,"Obama, Barack",Rocky Mountain,2012-03-12 00:00:00,-110.0
1764,"Obama, Barack",Rocky Mountain,2012-03-19 00:00:00,-65.0
1765,"Obama, Barack",Rocky Mountain,2012-03-29 00:00:00,-297.0
1766,"Obama, Barack",Rocky Mountain,2012-03-31 00:00:00,-60.0
1767,"Obama, Barack",Rocky Mountain,2012-04-04 00:00:00,-6000.0
1768,"Obama, Barack",Rocky Mountain,2012-04-09 00:00:00,-5500.0
1769,"Obama, Barack",Rocky Mountain,2012-04-18 00:00:00,-100.0
1770,"Obama, Barack",Rocky Mountain,2012-04-27 00:00:00,-450.0
1771,"Obama, Barack",Rocky Mountain,2012-04-30 00:00:00,-989.0
1772,"Obama, Barack",Rocky Mountain,2012-05-11 00:00:00,-830.0
1773,"Obama, Barack",Rocky Mountain,2012-05-14 00:00:00,-5200.0
1774,"Obama, Barack",Rocky Mountain,2012-05-16 00:00:00,-1500.0
1775,"Obama, Barack",Rocky Mountain,2012-05-17 00:00:00,-50.0
1776,"Obama, Barack",Rocky Mountain,2012-05-18 00:00:00,-651.0
1777,"Obama, Barack",Rocky Mountain,2012-05-21 00:00:00,-411.0
1778,"Obama, Barack",Rocky Mountain,2012-05-22 00:00:00,-4690.0
1779,"Obama, Barack",Rocky Mountain,2012-05-23 00:00:00,-277.0
1780,"Obama, Barack",Rocky Mountain,2012-05-28 00:00:00,-387.0
1781,"Obama, Barack",Rocky Mountain,2012-05-29 00:00:00,-1150.0
1782,"Obama, Barack",Rocky Mountain,2012-06-01 00:00:00,-200.0
1783,"Obama, Barack",Rocky Mountain,2012-06-04 00:00:00,-505.0
1784,"Obama, Barack",Rocky Mountain,2012-06-05 00:00:00,-2764.5
1785,"Obama, Barack",Rocky Mountain,2012-06-06 00:00:00,-100.0
1786,"Obama, Barack",Rocky Mountain,2012-06-07 00:00:00,-1500.0
1787,"Obama, Barack",Rocky Mountain,2012-06-13 00:00:00,-30.0
1788,"Obama, Barack",Rocky Mountain,2012-06-14 00:00:00,-365.0
1789,"Obama, Barack",Rocky Mountain,2012-06-15 00:00:00,-250.0
1790,"Obama, Barack",Rocky Mountain,2012-06-18 00:00:00,-40.0
1791,"Obama, Barack",Rocky Mountain,2012-06-22 00:00:00,-155.0
1792,"Obama, Barack",Rocky Mountain,2012-06-23 00:00:00,-1500.0
1793,"Obama, Barack",Rocky Mountain,2012-06-24 00:00:00,-560.0
1794,"Obama, Barack",Rocky Mountain,2012-06-25 00:00:00,-1050.0
1795,"Obama, Barack",Rocky Mountain,2012-06-26 00:00:00,-200.0
1796,"Obama, Barack",Rocky Mountain,2012-06-27 00:00:00,-51.0
1797,"Obama, Barack",Rocky Mountain,2012-06-28 00:00:00,-815.0
1798,"Obama, Barack",Rocky Mountain,2012-06-30 00:00:00,-590.0
1799,"Obama, Barack",Rocky Mountain,2012-07-02 00:00:00,-3004.0
1800,"Obama, Barack",Rocky Mountain,2012-07-04 00:00:00,-600.0
1801,"Obama, Barack",Rocky Mountain,2012-07-06 00:00:00,-4000.0
1802,"Obama, Barack",Rocky Mountain,2012-07-09 00:00:00,-4600.0
1803,"Obama, Barack",Rocky Mountain,2012-07-10 00:00:00,-100.0
1804,"Obama, Barack",Rocky Mountain,2012-07-12 00:00:00,-1000.0
1805,"Obama, Barack",Rocky Mountain,2012-07-16 00:00:00,-1576.0
1806,"Obama, Barack",Rocky Mountain,2012-07-17 00:00:00,-356.0
1807,"Obama, Barack",Rocky Mountain,2012-07-20 00:00:00,-4037.0
1808,"Obama, Barack",Rocky Mountain,2012-07-21 00:00:00,-100.0
1809,"Obama, Barack",Rocky Mountain,2012-07-23 00:00:00,-200.0
1810,"Obama, Barack",Rocky Mountain,2012-07-24 00:00:00,-100.0
1811,"Obama, Barack",Rocky Mountain,2012-07-28 00:00:00,-1825.0
1812,"Obama, Barack",Rocky Mountain,2012-07-30 00:00:00,-1385.0
1813,"Obama, Barack",Rocky Mountain,2012-07-31 00:00:00,-975.0
1814,"Obama, Barack",Rocky Mountain,2012-08-01 00:00:00,-3055.0
1815,"Obama, Barack",Rocky Mountain,2012-08-06 00:00:00,-550.0
1816,"Obama, Barack",Rocky Mountain,2012-08-07 00:00:00,-50.0
1817,"Obama, Barack",Rocky Mountain,2012-08-08 00:00:00,-500.0
1818,"Obama, Barack",Rocky Mountain,2012-08-09 00:00:00,-75.0
1819,"Obama, Barack",Rocky Mountain,2012-08-10 00:00:00,-250.0
1820,"Obama, Barack",Rocky Mountain,2012-08-11 00:00:00,-365.0
1821,"Obama, Barack",Rocky Mountain,2012-08-15 00:00:00,-180.0
1822,"Obama, Barack",Rocky Mountain,2012-08-20 00:00:00,-3253.0
1823,"Obama, Barack",Rocky Mountain,2012-08-21 00:00:00,-3750.0
1824,"Obama, Barack",Rocky Mountain,2012-08-23 00:00:00,-300.0
1825,"Obama, Barack",Rocky Mountain,2012-08-24 00:00:00,-1142.5
1826,"Obama, Barack",Rocky Mountain,2012-08-27 00:00:00,-1295.0
1827,"Obama, Barack",Rocky Mountain,2012-08-28 00:00:00,-4175.0
1828,"Obama, Barack",Rocky Mountain,2012-08-29 00:00:00,-28.0
1829,"Obama, Barack",Rocky Mountain,2012-08-30 00:00:00,-1160.0
1830,"Obama, Barack",Rocky Mountain,2012-08-31 00:00:00,-1125.0
1831,"Obama, Barack",Rocky Mountain,2012-09-03 00:00:00,-3717.0
1832,"Obama, Barack",Rocky Mountain,2012-09-06 00:00:00,-100.0
1833,"Obama, Barack",Rocky Mountain,2012-09-07 00:00:00,-97.0
1834,"Obama, Barack",Rocky Mountain,2012-09-09 00:00:00,-58.75
1835,"Obama, Barack",Rocky Mountain,2012-09-10 00:00:00,-5280.0
1836,"Obama, Barack",Rocky Mountain,2012-09-11 00:00:00,-3097.0
1837,"Obama, Barack",Rocky Mountain,2012-09-13 00:00:00,-1078.41
1838,"Obama, Barack",Rocky Mountain,2012-09-14 00:00:00,-1185.0
1839,"Obama, Barack",Rocky Mountain,2012-09-17 00:00:00,-250.0
1840,"Obama, Barack",Rocky Mountain,2012-09-18 00:00:00,-1350.0
1841,"Obama, Barack",Rocky Mountain,2012-09-19 00:00:00,-2519.0
1842,"Obama, Barack",Rocky Mountain,2012-09-20 00:00:00,-320.0
1843,"Obama, Barack",Rocky Mountain,2012-09-21 00:00:00,-1140.0
1844,"Obama, Barack",Rocky Mountain,2012-09-24 00:00:00,-1664.41
1845,"Obama, Barack",Rocky Mountain,2012-09-25 00:00:00,-1530.0
1846,"Obama, Barack",Rocky Mountain,2012-09-26 00:00:00,-350.0
1847,"Obama, Barack",Rocky Mountain,2012-09-27 00:00:00,-1990.0
1848,"Obama, Barack",Rocky Mountain,2012-09-28 00:00:00,-2525.0
1849,"Obama, Barack",Rocky Mountain,2012-09-29 00:00:00,-735.0
1850,"Obama, Barack",Rocky Mountain,2012-09-30 00:00:00,-423.8
1851,"Obama, Barack",Rocky Mountain,2012-10-01 00:00:00,-1000.0
1852,"Obama, Barack",Rocky Mountain,2012-10-02 00:00:00,-950.0
1853,"Obama, Barack",Rocky Mountain,2012-10-03 00:00:00,-100.0
1854,"Obama, Barack",Rocky Mountain,2012-10-04 00:00:00,-485.0
1855,"Obama, Barack",Rocky Mountain,2012-10-05 00:00:00,-500.0
1856,"Obama, Barack",Rocky Mountain,2012-10-08 00:00:00,-11151.0
1857,"Obama, Barack",Rocky Mountain,2012-10-09 00:00:00,-112.0
1858,"Obama, Barack",Rocky Mountain,2012-10-10 00:00:00,-2782.0
1859,"Obama, Barack",Rocky Mountain,2012-10-11 00:00:00,-450.0
1860,"Obama, Barack",Rocky Mountain,2012-10-12 00:00:00,-1435.0
1861,"Obama, Barack",Rocky Mountain,2012-10-13 00:00:00,-1009.2
1862,"Obama, Barack",Rocky Mountain,2012-10-15 00:00:00,-5400.0
1863,"Obama, Barack",Rocky Mountain,2012-10-16 00:00:00,-600.0
1864,"Obama, Barack",Rocky Mountain,2012-10-17 00:00:00,-410.0
1865,"Obama, Barack",Rocky Mountain,2012-10-18 00:00:00,-2253.0
1866,"Obama, Barack",Rocky Mountain,2012-10-19 00:00:00,-1217.0
1867,"Obama, Barack",Rocky Mountain,2012-10-20 00:00:00,-100.0
1868,"Obama, Barack",Rocky Mountain,2012-10-21 00:00:00,-278.6
1869,"Obama, Barack",Rocky Mountain,2012-10-22 00:00:00,-85.0
1870,"Obama, Barack",Rocky Mountain,2012-10-23 00:00:00,-2419.0
1871,"Obama, Barack",Rocky Mountain,2012-10-24 00:00:00,-4181.0
1872,"Obama, Barack",Rocky Mountain,2012-10-25 00:00:00,-9304.0
1873,"Obama, Barack",Rocky Mountain,2012-10-26 00:00:00,-2860.0
1874,"Obama, Barack",Rocky Mountain,2012-10-28 00:00:00,-440.0
1875,"Obama, Barack",Rocky Mountain,2012-10-29 00:00:00,-2816.0
1876,"Obama, Barack",Rocky Mountain,2012-10-30 00:00:00,-839.0
1877,"Obama, Barack",Rocky Mountain,2012-10-31 00:00:00,-365.0
1878,"Obama, Barack",Rocky Mountain,2012-11-01 00:00:00,-2218.0
1879,"Obama, Barack",Rocky Mountain,2012-11-02 00:00:00,-3055.0
1880,"Obama, Barack",Rocky Mountain,2012-11-04 00:00:00,-250.0
1881,"Obama, Barack",Rocky Mountain,2012-11-05 00:00:00,-11504.0
1882,"Obama, Barack",Rocky Mountain,2012-11-06 00:00:00,-3456.0
1883,"Obama, Barack",Rocky Mountain,2012-11-08 00:00:00,-275.0
1884,"Obama, Barack",Rocky Mountain,2012-11-09 00:00:00,-2460.0
1885,"Obama, Barack",Rocky Mountain,2012-11-13 00:00:00,-2750.0
1886,"Obama, Barack",Rocky Mountain,2012-11-14 00:00:00,-3249.0
1887,"Obama, Barack",Rocky Mountain,2012-11-15 00:00:00,-5259.0
1888,"Obama, Barack",Rocky Mountain,2012-11-16 00:00:00,-2486.0
1889,"Obama, Barack",Rocky Mountain,2012-11-19 00:00:00,-6078.0
1890,"Obama, Barack",Rocky Mountain,2012-11-20 00:00:00,-979.0
1891,"Obama, Barack",Rocky Mountain,2012-11-21 00:00:00,-1625.0
1892,"Obama, Barack",Rocky Mountain,2012-11-22 00:00:00,-6040.0
1893,"Obama, Barack",Rocky Mountain,2012-11-23 00:00:00,-290.0
1894,"Obama, Barack",Rocky Mountain,2012-11-26 00:00:00,-2310.0
1895,"Obama, Barack",Rocky Mountain,2012-11-27 00:00:00,-2735.5
1896,"Obama, Barack",Rocky Mountain,2012-11-28 00:00:00,-410.0
1897,"Obama, Barack",Rocky Mountain,2012-11-29 00:00:00,-3340.0
1898,"Obama, Barack",Rocky Mountain,2012-11-30 00:00:00,-424.0
1899,"Obama, Barack",Rocky Mountain,2012-12-04 00:00:00,-1165.0
1900,"Obama, Barack",Rocky Mountain,2012-12-05 00:00:00,-2120.5
1901,"Obama, Barack",Rocky Mountain,2012-12-06 00:00:00,-225.0
1902,"Obama, Barack",Rocky Mountain,2012-12-07 00:00:00,-4396.0
1903,"Obama, Barack",Rocky Mountain,2012-12-08 00:00:00,-1000.0
1904,"Obama, Barack",Rocky Mountain,2012-12-10 00:00:00,-1850.0
1905,"Obama, Barack",Rocky Mountain,2012-12-11 00:00:00,-3511.0
1906,"Obama, Barack",Rocky Mountain,2012-12-12 00:00:00,-1640.0
1907,"Obama, Barack",Rocky Mountain,2012-12-13 00:00:00,-2545.0
1908,"Obama, Barack",Rocky Mountain,2012-12-17 00:00:00,-395.0
1909,"Obama, Barack",Rocky Mountain,2012-12-18 00:00:00,-563.0
1910,"Obama, Barack",Rocky Mountain,2012-12-19 00:00:00,-225.0
1911,"Obama, Barack",Rocky Mountain,2012-12-20 00:00:00,-1028.0
1912,"Obama, Barack",Rocky Mountain,2012-12-24 00:00:00,-310.0
1913,"Obama, Barack",Rocky Mountain,2012-12-26 00:00:00,-55.0
1914,"Obama, Barack",Rocky Mountain,2012-12-27 00:00:00,-125.0
1915,"Obama, Barack",Rocky Mountain,2012-12-31 00:00:00,-3290.48
1916,"Obama, Barack",Southeast,2011-04-04 00:00:00,-500.0
1917,"Obama, Barack",Southeast,2011-04-13 00:00:00,-541.0
1918,"Obama, Barack",Southeast,2011-04-15 00:00:00,-500.0
1919,"Obama, Barack",Southeast,2011-05-06 00:00:00,-1000.0
1920,"Obama, Barack",Southeast,2011-05-10 00:00:00,-1190.0
1921,"Obama, Barack",Southeast,2011-05-18 00:00:00,-200.0
1922,"Obama, Barack",Southeast,2011-05-21 00:00:00,-470.0
1923,"Obama, Barack",Southeast,2011-05-24 00:00:00,-100.0
1924,"Obama, Barack",Southeast,2011-05-25 00:00:00,-2000.0
1925,"Obama, Barack",Southeast,2011-05-26 00:00:00,-548.0
1926,"Obama, Barack",Southeast,2011-06-02 00:00:00,-500.0
1927,"Obama, Barack",Southeast,2011-06-03 00:00:00,-100.0
1928,"Obama, Barack",Southeast,2011-06-07 00:00:00,-3000.0
1929,"Obama, Barack",Southeast,2011-06-09 00:00:00,-100.0
1930,"Obama, Barack",Southeast,2011-06-10 00:00:00,-500.0
1931,"Obama, Barack",Southeast,2011-06-14 00:00:00,-100.0
1932,"Obama, Barack",Southeast,2011-06-15 00:00:00,-30800.0
1933,"Obama, Barack",Southeast,2011-06-17 00:00:00,-1300.0
1934,"Obama, Barack",Southeast,2011-06-18 00:00:00,-490.0
1935,"Obama, Barack",Southeast,2011-06-20 00:00:00,-900.0
1936,"Obama, Barack",Southeast,2011-06-25 00:00:00,-100.0
